GeneID,NRMSE,NRMSE_lower,NRMSE_upper,LogLik,LogLik_lower,LogLik_upper,BIC,BIC_lower,BIC_upper
ENSDARG00000000380,0.1957732954489642,0.05559104600204664,0.4280194234623919,-7.597828,-13.447336196899414,-2.998584747314453,29.647514951802382,20.44902828410973,41.34653118327965
ENSDARG00000000394,0.3024324088544786,0.20313251816895075,0.4128505995676779,-8.507477,-12.370477676391602,-5.031624794006348,31.466813460446488,24.51510837749352,39.19281414226403
ENSDARG00000000423,0.3284158381552506,0.22083488278701158,0.4746364341950277,-21.565445,-25.017169952392578,-18.746845245361328,57.58274938348642,51.94554928020348,64.48619869426598
ENSDARG00000000442,0.31283192823403305,0.21225317621813222,0.4118849093418634,-19.357695,-22.287384033203125,-17.011194229125977,53.167247815169006,48.47424724773278,59.02662685588707
ENSDARG00000000472,0.3839982691380954,0.17367619932733125,0.711537709644615,-14.227656,-17.663589477539062,-10.960308074951172,42.90717114595284,36.37247493938317,49.77903774455895
ENSDARG00000000476,0.3488446416742454,0.23168998424032702,0.46910785601560834,-17.993444,-21.02721405029297,-15.691685676574707,50.438746929920825,45.83523014263024,56.50628689006676
ENSDARG00000000489,0.23724611807297294,0.14216391982392348,0.3424565324422621,3.4000235,-0.542138397693634,7.328146934509277,7.651811810783643,-0.2044350795377312,15.536135584868092
ENSDARG00000000503,0.11110517196720296,0.047218843194171196,0.17565666141146097,7.668605,2.337031364440918,12.01408576965332,-0.8853508878875791,-9.576312749825817,9.777796060598988
ENSDARG00000000529,0.2873034323706357,0.11676637694349812,0.541123214384781,-13.453099,-16.298189163208008,-11.180145263671875,41.358057893789905,36.81214931682457,47.04823711589684
ENSDARG00000000540,0.1767579845937222,0.10614794792230368,0.24811855259105478,1.0426189,-2.0936460494995117,3.3869729042053223,12.366620876125587,7.677912981070179,18.639150888479847
ENSDARG00000000542,0.2619390647582691,0.1790586819836777,0.3497270435021366,-8.76898,-11.595396041870117,-6.516077995300293,31.989821264303814,27.48401478008141,37.64265087322106
ENSDARG00000000551,0.27432270901663536,0.13720376356513547,0.4487370046109351,-8.86931,-12.834548950195312,-5.535552501678467,32.19048059812892,25.522963792837757,40.12095668987145
ENSDARG00000000563,0.187281533868761,0.07732758922158671,0.3238082285730557,-2.0588808,-6.225121974945068,1.3448107242584229,18.56962061392475,11.762237340963978,26.90210273937096
ENSDARG00000000567,0.5470793549743471,0.27360783434204716,1.0468181781957349,-19.923122,-24.080944061279297,-16.520465850830078,54.298105318821584,47.49279049114098,62.61374691203942
ENSDARG00000000568,0.27458905887482216,0.1514546813367442,0.41097067958975453,-14.340645,-16.925233840942383,-12.32378101348877,43.13314691308846,39.09942081645836,48.30232647136559
ENSDARG00000000588,0.29985974668072946,0.18840100657007303,0.4184698343605092,-20.02823,-23.09815788269043,-17.565317153930664,54.508323012865695,49.58249309734215,60.64817455486168
ENSDARG00000000631,0.4016389524710329,0.23019052068800472,0.6736844789629124,-23.105375,-26.694805145263672,-19.899921417236328,60.66260973361841,54.25170162395348,67.84146908000817
ENSDARG00000000651,0.3350255907096899,0.1657425616432409,0.551838098204465,-6.573014,-9.86221694946289,-0.557523787021637,27.597885803453217,15.566906363524097,34.176292688406605
ENSDARG00000000656,0.3588768554249003,0.2299011656340291,0.5071601419748615,1.1066054,-3.295421838760376,4.152032852172852,12.238647856704487,6.14779308513512,21.042702467001575
ENSDARG00000000666,0.3302189136773518,0.14135750070362638,0.5926054665273123,-13.543546,-16.983444213867188,-10.243143081665039,41.53895017866005,34.9381449528109,48.4187472172152
ENSDARG00000000690,0.31797745636506397,0.18208021789058831,0.49464419448437147,-4.1905794,-8.509812355041504,-0.8736430406570435,22.833018179468404,16.19914487079491,31.47148349956383
ENSDARG00000000729,0.18909094026811252,0.09585894585786983,0.29120375017554606,-4.900361,-7.984748840332031,-2.6911535263061523,24.252580000765214,19.834165842093128,30.421356470144886
ENSDARG00000000730,0.22209200230914586,0.08767690765626636,0.40305952912243426,-10.91535,-13.827374458312988,-8.368383407592773,36.28255661968102,31.18862560466637,42.1066077061068
ENSDARG00000000747,0.25776361089081423,0.1600610872327874,0.3526681882351354,-9.228501,-11.794093132019043,-7.5388922691345215,32.90885985592712,29.529643327749866,38.04004505351891
ENSDARG00000000760,0.2526473376338391,0.14660407663694522,0.35816742246228783,-9.175608,-11.861251831054688,-7.243083477020264,32.80307365516533,28.93802574352135,38.1743624515902
ENSDARG00000000767,0.3402456245376623,0.15583978629835568,0.661447199390044,-3.5374663,-9.433927536010742,1.704668402671814,21.52679186577309,11.042521984137196,33.31971386150231
ENSDARG00000000779,0.4053285046129571,0.2505976878420931,0.5996984059855882,-9.08619,-13.070669174194336,-5.341361999511719,32.624239146567476,25.13458278850426,40.593197137869495
ENSDARG00000000796,0.37263029917787405,0.1470692271872238,0.7500398885830214,-16.58677,-20.655914306640625,-13.0067720413208,47.62539947441926,40.465402872122425,55.76368740276207
ENSDARG00000000804,0.13685000056081717,0.06655206006862596,0.2227757396591,8.976378,2.995464324951172,13.741214752197266,-3.5008989860642967,-13.030570714913708,8.46093013957848
ENSDARG00000000830,0.5776504216836115,0.30630649281064964,1.0048479198153693,-19.419016,-24.409833908081055,-14.742538452148438,53.289889638460785,43.9369356937777,63.27152660564293
ENSDARG00000000837,0.34975797797229013,0.20188213143150704,0.5757849571257494,-21.195644,-24.10979652404785,-18.374881744384766,56.843145172632845,51.201622278250355,62.67145183757653
ENSDARG00000000853,0.1386699897322882,0.06892097538342631,0.2163818077586135,0.7375217,-3.0752954483032227,4.297770977020264,12.976815332360163,5.856316835440296,20.60244968608727
ENSDARG00000000857,0.3212343945426445,0.2233930213189249,0.4399985558089661,-11.318371,-14.648411750793457,-8.677017211914062,37.08860168925633,31.80589321330895,43.74868229106774
ENSDARG00000000861,0.24255982439567436,0.12833984119901576,0.37795957528606416,-0.3673623,-4.349762916564941,3.705833911895752,15.186583428881658,7.04019096568932,23.151384622610706
ENSDARG00000000887,0.24737891144289034,0.08875970144975405,0.4923841237699299,-13.025757,-15.502586364746094,-11.340927124023438,40.50337301901688,37.1337130375277,45.45703151897301
ENSDARG00000000906,0.325205167248169,0.19707211078744913,0.475337367547383,-12.9752035,-16.014007568359375,-10.589478492736816,40.4022649224173,35.630815774954456,46.47987392619957
ENSDARG00000000935,0.3111379183791694,0.19826884032997788,0.44109806641440813,-15.3376875,-17.898096084594727,-13.486471176147461,45.127232611216215,41.424801141775745,50.24805095867028
ENSDARG00000000943,0.4941052317525299,0.24803119623875391,0.9274631970302094,-19.519379,-23.570453643798828,-14.729334831237793,53.49062026456705,43.91052845195641,61.59276607707848
ENSDARG00000000966,0.4271965405591972,0.2315790690424152,0.7395639980040121,-17.880047,-20.664304733276367,-15.557427406311035,50.21195152453294,45.566713602102894,55.78046825603356
ENSDARG00000001014,0.35538156113647584,0.1933537547227512,0.5705263836109354,-8.611185,-12.35400104522705,-5.331982135772705,31.674231233454833,25.115823061026234,39.159860879934925
ENSDARG00000001015,0.41540372253759267,0.2295399780922952,0.6788016737728084,-8.446435,-13.010744094848633,-6.155618190765381,31.344727399982105,26.763095171011585,40.47334697917809
ENSDARG00000001057,0.43338568482250583,0.21040070327367907,0.7323046845064495,-15.396328,-19.480052947998047,-12.00830364227295,45.24451629999986,38.46846607402672,53.41196468547692
ENSDARG00000001127,0.15631887547476817,0.05283814860044717,0.27754343513712504,-0.41569272,-6.737499237060547,5.573427200317383,15.283244216821684,3.305004388846058,27.926857263601917
ENSDARG00000001129,0.37902340272452123,0.21966963293840067,0.5944090980858348,-15.236752,-18.195314407348633,-12.836788177490234,44.92536262492051,40.12543514446129,50.84248760417809
ENSDARG00000001154,0.12299573803923337,0.050971882662873336,0.21238431307820646,5.695875,0.29797327518463135,11.598654747009277,3.0601078431676805,-8.745450704537731,13.85591223911156
ENSDARG00000001162,0.7166955983438136,0.3518182441075955,1.4162385014066279,-25.39015,-30.246931076049805,-20.174388885498047,65.2321615567576,54.80063656047692,74.94572094158043
ENSDARG00000001169,0.3645070842017644,0.21106463940483702,0.5722397943629534,-16.719078,-20.873403549194336,-13.585856437683105,47.89001046351304,41.623571664847034,56.198665887869495
ENSDARG00000001210,0.29139164233847725,0.08286916382948513,0.6619417905392219,-16.32453,-20.180736541748047,-12.860288619995117,47.10091733054033,40.17243602947106,54.81333187297692
ENSDARG00000001220,0.39326613379663333,0.22038536372490725,0.6170964209176676,-4.0012317,-7.423259258270264,-1.12949800491333,22.454321649036896,16.710854799307484,29.29837730602135
