ensembl_gene_id,supercluster,subcluster
ENSDARG00000077768,0,1
ENSDARG00000077775,1,1
ENSDARG00000077775,1,0
ENSDARG00000077776,0,0
ENSDARG00000077777,1,1
ENSDARG00000077777,1,1
ENSDARG00000077778,1,1
ENSDARG00000077778,1,1
ENSDARG00000077782,2,0
ENSDARG00000077785,1,1
ENSDARG00000077785,1,0
ENSDARG00000077791,3,1
ENSDARG00000077792,2,1
ENSDARG00000077799,3,0
ENSDARG00000077804,0,0
ENSDARG00000077804,0,1
ENSDARG00000077809,3,0
ENSDARG00000077810,2,1
ENSDARG00000077811,1,1
ENSDARG00000077811,1,1
ENSDARG00000077812,3,1
ENSDARG00000077813,3,0
ENSDARG00000077815,0,0
ENSDARG00000077817,1,1
ENSDARG00000077822,0,1
ENSDARG00000077823,2,1
ENSDARG00000077823,2,1
ENSDARG00000077826,1,1
ENSDARG00000077826,1,1
ENSDARG00000077830,0,1
ENSDARG00000077830,0,2
ENSDARG00000077839,2,1
ENSDARG00000077840,1,1
ENSDARG00000077840,1,0
ENSDARG00000077845,2,1
ENSDARG00000077847,3,1
ENSDARG00000077850,2,1
ENSDARG00000077852,1,1
ENSDARG00000077855,0,0
ENSDARG00000077855,0,0
ENSDARG00000077858,3,1
ENSDARG00000077859,0,0
ENSDARG00000077860,0,0
ENSDARG00000077861,3,0
ENSDARG00000077862,1,1
ENSDARG00000077862,1,1
ENSDARG00000077863,2,1
ENSDARG00000077864,1,1
ENSDARG00000077866,3,0
ENSDARG00000077870,0,0
ENSDARG00000077870,0,2
ENSDARG00000077872,3,0
ENSDARG00000077874,3,0
ENSDARG00000077875,3,0
ENSDARG00000077877,0,0
ENSDARG00000077877,0,0
ENSDARG00000077878,3,0
ENSDARG00000077880,3,0
ENSDARG00000077881,1,1
ENSDARG00000077881,1,1
ENSDARG00000077882,3,0
ENSDARG00000077883,0,0
ENSDARG00000077897,1,0
ENSDARG00000077900,1,1
ENSDARG00000077900,1,0
ENSDARG00000077901,1,1
ENSDARG00000077906,1,1
ENSDARG00000077906,1,1
ENSDARG00000077909,2,0
ENSDARG00000077910,3,1
ENSDARG00000077911,2,0
ENSDARG00000077915,3,1
ENSDARG00000077920,2,1
ENSDARG00000077926,0,0
ENSDARG00000077926,0,2
ENSDARG00000077928,1,0
ENSDARG00000077928,1,2
ENSDARG00000077934,1,1
ENSDARG00000077934,1,1
ENSDARG00000077938,1,1
ENSDARG00000077938,1,1
ENSDARG00000077943,0,1
ENSDARG00000077943,0,1
ENSDARG00000077946,3,1
ENSDARG00000077950,2,0
ENSDARG00000077950,2,2
ENSDARG00000077955,3,1
ENSDARG00000077960,3,0
ENSDARG00000077962,2,0
ENSDARG00000077967,1,0
ENSDARG00000077979,1,0
ENSDARG00000077979,1,2
ENSDARG00000077982,3,0
ENSDARG00000077985,2,1
ENSDARG00000077986,3,0
ENSDARG00000077987,0,1
ENSDARG00000077987,0,2
ENSDARG00000077988,2,1
ENSDARG00000077994,3,1
ENSDARG00000077996,3,0
ENSDARG00000077998,0,1
ENSDARG00000078001,3,1
ENSDARG00000078004,0,0
ENSDARG00000078006,3,0
ENSDARG00000078014,0,1
ENSDARG00000078018,0,1
ENSDARG00000078022,2,1
ENSDARG00000078026,1,1
ENSDARG00000078026,1,0
ENSDARG00000078034,1,1
ENSDARG00000078041,0,1
ENSDARG00000078042,1,1
ENSDARG00000078042,1,1
ENSDARG00000078050,3,1
ENSDARG00000078052,1,1
ENSDARG00000078052,1,0
ENSDARG00000078055,0,1
ENSDARG00000078055,0,1
ENSDARG00000078056,3,0
ENSDARG00000078057,3,1
ENSDARG00000078058,1,1
ENSDARG00000078058,1,1
ENSDARG00000078060,2,1
ENSDARG00000078068,1,1
ENSDARG00000078069,0,1
ENSDARG00000078073,2,1
ENSDARG00000078075,2,0
ENSDARG00000078075,2,2
ENSDARG00000078076,2,1
ENSDARG00000078076,2,1
ENSDARG00000078077,0,0
ENSDARG00000078077,0,0
ENSDARG00000078078,3,0
ENSDARG00000078083,2,1
ENSDARG00000078083,2,1
ENSDARG00000078087,3,0
ENSDARG00000078088,3,0
ENSDARG00000078092,2,1
ENSDARG00000078094,2,1
ENSDARG00000078095,2,1
ENSDARG00000078095,2,1
ENSDARG00000078101,1,1
ENSDARG00000078102,3,1
ENSDARG00000078105,1,1
ENSDARG00000078105,1,1
ENSDARG00000078106,3,1
ENSDARG00000078108,1,0
ENSDARG00000078109,3,1
ENSDARG00000078111,2,1
ENSDARG00000078114,1,1
ENSDARG00000078114,1,1
ENSDARG00000078118,0,1
ENSDARG00000078119,3,1
ENSDARG00000078123,3,1
ENSDARG00000078125,3,1
ENSDARG00000078127,2,0
ENSDARG00000078130,2,1
ENSDARG00000078132,2,1
ENSDARG00000078133,2,0
ENSDARG00000078133,2,1
ENSDARG00000078134,3,0
ENSDARG00000078135,1,1
ENSDARG00000078135,1,0
ENSDARG00000078136,2,1
ENSDARG00000078138,0,0
ENSDARG00000078139,3,1
ENSDARG00000078142,3,1
ENSDARG00000078145,1,1
ENSDARG00000078145,1,0
ENSDARG00000078149,3,0
ENSDARG00000078151,3,1
ENSDARG00000078155,1,1
ENSDARG00000078155,1,1
ENSDARG00000078162,1,1
ENSDARG00000078162,1,1
ENSDARG00000078163,2,1
ENSDARG00000078164,0,1
ENSDARG00000078164,0,2
ENSDARG00000078166,0,0
ENSDARG00000078166,0,2
ENSDARG00000078169,3,0
ENSDARG00000078172,2,1
ENSDARG00000078177,3,1
ENSDARG00000078178,0,0
ENSDARG00000078178,0,1
ENSDARG00000078179,1,0
ENSDARG00000078182,0,0
ENSDARG00000078182,0,0
ENSDARG00000078183,2,0
ENSDARG00000078183,2,2
ENSDARG00000078185,2,1
ENSDARG00000078186,2,0
ENSDARG00000078186,2,2
ENSDARG00000078187,3,0
ENSDARG00000078188,2,1
ENSDARG00000078191,1,1
ENSDARG00000078191,1,0
ENSDARG00000078193,3,0
ENSDARG00000078195,3,1
ENSDARG00000078206,0,0
ENSDARG00000078210,3,1
ENSDARG00000078214,0,0
ENSDARG00000078214,0,0
ENSDARG00000078215,2,0
ENSDARG00000078216,0,1
ENSDARG00000078217,1,1
ENSDARG00000078217,1,1
ENSDARG00000078220,0,1
ENSDARG00000078221,2,1
ENSDARG00000078222,3,0
ENSDARG00000078226,3,0
ENSDARG00000078227,3,1
ENSDARG00000078233,2,0
ENSDARG00000078233,2,1
ENSDARG00000078238,2,1
ENSDARG00000078241,3,0
ENSDARG00000078244,1,1
ENSDARG00000078244,1,0
ENSDARG00000078245,1,1
ENSDARG00000078246,3,0
ENSDARG00000078247,3,0
ENSDARG00000078250,1,1
ENSDARG00000078251,3,1
ENSDARG00000078254,0,0
ENSDARG00000078256,0,0
ENSDARG00000078256,0,0
ENSDARG00000078258,3,0
ENSDARG00000078259,1,1
ENSDARG00000078259,1,0
ENSDARG00000078261,0,1
ENSDARG00000078266,1,1
ENSDARG00000078266,1,0
ENSDARG00000078267,2,0
ENSDARG00000078267,2,2
ENSDARG00000078270,3,1
ENSDARG00000078272,2,1
ENSDARG00000078280,1,0
ENSDARG00000078280,1,0
ENSDARG00000078281,2,0
ENSDARG00000078281,2,1
ENSDARG00000078283,1,1
ENSDARG00000078283,1,1
ENSDARG00000078284,3,1
ENSDARG00000078285,2,1
ENSDARG00000078299,1,1
ENSDARG00000078301,2,0
ENSDARG00000078302,3,0
ENSDARG00000078308,1,1
ENSDARG00000078308,1,1
ENSDARG00000078309,1,1
ENSDARG00000078309,1,0
ENSDARG00000078310,0,1
ENSDARG00000078311,3,1
ENSDARG00000078313,2,1
ENSDARG00000078317,0,0
ENSDARG00000078317,0,0
ENSDARG00000078318,1,1
ENSDARG00000078318,1,1
ENSDARG00000078322,3,1
ENSDARG00000078324,1,0
ENSDARG00000078327,3,1
ENSDARG00000078328,0,1
ENSDARG00000078331,3,1
ENSDARG00000078348,2,1
ENSDARG00000078352,1,1
ENSDARG00000078352,1,1
ENSDARG00000078355,0,1
ENSDARG00000078362,3,0
ENSDARG00000078363,1,1
ENSDARG00000078363,1,0
ENSDARG00000078366,3,1
ENSDARG00000078378,3,0
ENSDARG00000078381,2,1
ENSDARG00000078387,3,1
ENSDARG00000078388,3,1
ENSDARG00000078389,2,1
ENSDARG00000078392,2,1
ENSDARG00000078394,2,1
ENSDARG00000078399,0,0
ENSDARG00000078404,1,1
ENSDARG00000078404,1,0
ENSDARG00000078411,3,0
ENSDARG00000078415,2,1
ENSDARG00000078416,1,1
ENSDARG00000078416,1,1
ENSDARG00000078417,3,0
ENSDARG00000078419,1,0
ENSDARG00000078419,1,2
ENSDARG00000078423,0,0
ENSDARG00000078423,0,0
ENSDARG00000078425,3,1
ENSDARG00000078430,1,1
ENSDARG00000078430,1,1
ENSDARG00000078433,0,1
ENSDARG00000078440,3,0
ENSDARG00000078441,3,1
ENSDARG00000078442,0,1
ENSDARG00000078442,0,1
ENSDARG00000078448,3,0
ENSDARG00000078452,2,0
ENSDARG00000078452,2,2
ENSDARG00000078457,2,0
ENSDARG00000078458,2,1
ENSDARG00000078459,3,1
ENSDARG00000078468,1,1
ENSDARG00000078473,0,0
ENSDARG00000078475,3,0
ENSDARG00000078476,2,1
ENSDARG00000078476,2,1
ENSDARG00000078479,3,1
ENSDARG00000078481,2,0
ENSDARG00000078481,2,2
ENSDARG00000078485,2,1
ENSDARG00000078489,3,0
ENSDARG00000078492,0,1
ENSDARG00000078494,3,1
ENSDARG00000078497,2,1
ENSDARG00000078497,2,1
ENSDARG00000078500,0,1
ENSDARG00000078502,1,0
ENSDARG00000078503,3,0
ENSDARG00000078504,3,0
ENSDARG00000078507,0,0
ENSDARG00000078507,0,0
ENSDARG00000078508,1,1
ENSDARG00000078509,1,0
ENSDARG00000078509,1,2
ENSDARG00000078512,3,0
ENSDARG00000078522,1,1
ENSDARG00000078523,1,0
ENSDARG00000078523,1,2
ENSDARG00000078527,3,0
ENSDARG00000078529,3,0
ENSDARG00000078533,0,0
ENSDARG00000078535,2,1
ENSDARG00000078536,3,1
ENSDARG00000078541,3,0
ENSDARG00000078542,3,1
ENSDARG00000078547,1,0
ENSDARG00000078551,1,1
ENSDARG00000078551,1,1
ENSDARG00000078552,0,0
ENSDARG00000078552,0,0
ENSDARG00000078557,0,1
ENSDARG00000078560,3,1
ENSDARG00000078567,2,1
ENSDARG00000078567,2,1
ENSDARG00000078574,0,1
ENSDARG00000078574,0,1
ENSDARG00000078576,0,-1
ENSDARG00000078578,0,1
ENSDARG00000078582,1,0
ENSDARG00000078585,2,1
ENSDARG00000078592,3,1
ENSDARG00000078593,2,0
ENSDARG00000078598,1,1
ENSDARG00000078598,1,1
ENSDARG00000078599,3,0
ENSDARG00000078600,1,1
ENSDARG00000078600,1,1
ENSDARG00000078603,2,1
ENSDARG00000078605,1,1
ENSDARG00000078606,0,0
ENSDARG00000078606,0,0
ENSDARG00000078608,3,0
ENSDARG00000078613,2,0
ENSDARG00000078615,2,1
ENSDARG00000078618,2,0
ENSDARG00000078619,1,1
ENSDARG00000078622,3,0
ENSDARG00000078624,3,0
ENSDARG00000078636,3,1
ENSDARG00000078638,2,1
ENSDARG00000078640,1,0
ENSDARG00000078640,1,2
ENSDARG00000078643,1,1
ENSDARG00000078643,1,1
ENSDARG00000078644,0,0
ENSDARG00000078645,3,1
ENSDARG00000078650,3,0
ENSDARG00000078652,2,0
ENSDARG00000078652,2,2
ENSDARG00000078653,2,0
ENSDARG00000078654,0,1
ENSDARG00000078654,0,1
ENSDARG00000078657,3,1
ENSDARG00000078658,0,0
ENSDARG00000078659,1,1
ENSDARG00000078671,3,0
ENSDARG00000078674,1,1
ENSDARG00000078674,1,1
ENSDARG00000078675,2,1
ENSDARG00000078676,3,1
ENSDARG00000078683,1,1
ENSDARG00000078683,1,1
ENSDARG00000078685,2,1
ENSDARG00000078686,3,1
ENSDARG00000078688,3,1
ENSDARG00000078694,3,1
ENSDARG00000078696,1,1
ENSDARG00000078696,1,1
ENSDARG00000078701,1,1
ENSDARG00000078707,3,0
ENSDARG00000078717,1,1
ENSDARG00000078722,2,1
ENSDARG00000078725,1,1
ENSDARG00000078725,1,0
ENSDARG00000078728,0,0
ENSDARG00000078729,3,0
ENSDARG00000078734,3,1
ENSDARG00000078736,3,0
ENSDARG00000078741,1,1
ENSDARG00000078741,1,1
ENSDARG00000078745,3,1
ENSDARG00000078748,1,1
ENSDARG00000078748,1,1
ENSDARG00000078749,1,1
ENSDARG00000078749,1,0
ENSDARG00000078751,2,0
ENSDARG00000078751,2,1
ENSDARG00000078752,2,1
ENSDARG00000078754,2,0
ENSDARG00000078755,3,0
ENSDARG00000078757,1,1
ENSDARG00000078757,1,0
ENSDARG00000078759,2,1
ENSDARG00000078760,3,0
ENSDARG00000078761,2,0
ENSDARG00000078761,2,2
ENSDARG00000078767,0,0
ENSDARG00000078768,2,1
ENSDARG00000078770,3,1
ENSDARG00000078772,2,0
ENSDARG00000078773,0,1
ENSDARG00000078773,0,1
ENSDARG00000078775,2,1
ENSDARG00000078778,2,1
ENSDARG00000078781,3,1
ENSDARG00000078784,2,0
ENSDARG00000078784,2,2
ENSDARG00000078785,1,0
ENSDARG00000078785,1,2
ENSDARG00000078789,0,0
ENSDARG00000078789,0,0
ENSDARG00000078800,1,0
ENSDARG00000078800,1,2
ENSDARG00000078802,2,1
ENSDARG00000078805,2,1
ENSDARG00000078807,2,1
ENSDARG00000078810,0,0
ENSDARG00000078810,0,0
ENSDARG00000078814,0,1
ENSDARG00000078814,0,2
ENSDARG00000078815,2,1
ENSDARG00000078817,3,0
ENSDARG00000078822,2,1
ENSDARG00000078824,3,1
ENSDARG00000078825,0,1
ENSDARG00000078828,1,1
ENSDARG00000078828,1,1
ENSDARG00000078829,2,0
ENSDARG00000078829,2,2
ENSDARG00000078832,3,0
ENSDARG00000078835,1,1
ENSDARG00000078835,1,1
ENSDARG00000078839,2,1
ENSDARG00000078842,1,1
ENSDARG00000078844,1,1
ENSDARG00000078844,1,0
ENSDARG00000078847,1,1
ENSDARG00000078847,1,1
ENSDARG00000078850,2,1
ENSDARG00000078853,1,1
ENSDARG00000078853,1,0
ENSDARG00000078854,1,1
ENSDARG00000078854,1,0
ENSDARG00000078856,3,1
ENSDARG00000078859,1,1
ENSDARG00000078859,1,0
ENSDARG00000078864,1,1
ENSDARG00000078864,1,1
ENSDARG00000078865,1,1
ENSDARG00000078865,1,0
ENSDARG00000078866,3,1
ENSDARG00000078868,3,1
ENSDARG00000078875,3,0
ENSDARG00000078878,1,1
ENSDARG00000078878,1,1
ENSDARG00000078882,0,1
ENSDARG00000078887,3,1
ENSDARG00000078890,2,0
ENSDARG00000078891,1,0
ENSDARG00000078898,3,0
ENSDARG00000078901,3,0
ENSDARG00000078902,3,1
ENSDARG00000078904,0,1
ENSDARG00000078904,0,1
ENSDARG00000078908,3,1
ENSDARG00000078911,0,0
ENSDARG00000078912,1,1
ENSDARG00000078912,1,1
ENSDARG00000078915,3,1
ENSDARG00000078916,3,1
ENSDARG00000078917,2,0
ENSDARG00000078918,1,1
ENSDARG00000078922,2,0
ENSDARG00000078922,2,0
ENSDARG00000078924,3,1
ENSDARG00000078929,3,1
ENSDARG00000078935,2,1
ENSDARG00000078935,2,1
ENSDARG00000078941,2,0
ENSDARG00000078941,2,0
ENSDARG00000078947,2,1
ENSDARG00000078953,0,0
ENSDARG00000078953,0,0
ENSDARG00000078954,2,0
ENSDARG00000078954,2,2
ENSDARG00000078962,0,0
ENSDARG00000078964,3,1
ENSDARG00000078966,0,0
ENSDARG00000078966,0,0
ENSDARG00000078970,2,1
ENSDARG00000078974,0,1
ENSDARG00000078979,3,1
ENSDARG00000078981,3,0
ENSDARG00000078983,0,0
ENSDARG00000078989,1,1
ENSDARG00000078989,1,1
ENSDARG00000079000,2,0
ENSDARG00000079000,2,1
ENSDARG00000079008,3,0
ENSDARG00000079011,3,0
ENSDARG00000079012,1,1
ENSDARG00000079013,1,1
ENSDARG00000079013,1,0
ENSDARG00000079015,0,1
ENSDARG00000079015,0,2
ENSDARG00000079017,1,1
ENSDARG00000079017,1,1
ENSDARG00000079020,2,1
ENSDARG00000079024,3,0
ENSDARG00000079027,0,1
ENSDARG00000079027,0,1
ENSDARG00000079029,1,1
ENSDARG00000079029,1,1
ENSDARG00000079030,1,1
ENSDARG00000079030,1,0
ENSDARG00000079031,3,0
ENSDARG00000079034,2,1
ENSDARG00000079034,2,1
ENSDARG00000079036,0,0
ENSDARG00000079036,0,0
ENSDARG00000079045,3,0
ENSDARG00000079046,0,1
ENSDARG00000079046,0,1
ENSDARG00000079049,1,1
ENSDARG00000079049,1,0
ENSDARG00000079050,2,0
ENSDARG00000079050,2,0
ENSDARG00000079055,2,1
ENSDARG00000079056,3,1
ENSDARG00000079059,2,1
ENSDARG00000079062,1,1
ENSDARG00000079062,1,0
ENSDARG00000079064,0,1
ENSDARG00000079065,2,0
ENSDARG00000079067,2,0
ENSDARG00000079067,2,1
ENSDARG00000079068,2,1
ENSDARG00000079071,1,1
ENSDARG00000079071,1,0
ENSDARG00000079074,3,0
ENSDARG00000079076,1,1
ENSDARG00000079076,1,1
ENSDARG00000079078,0,1
ENSDARG00000079079,3,1
ENSDARG00000079080,1,1
ENSDARG00000079080,1,1
ENSDARG00000079089,2,0
ENSDARG00000079089,2,2
ENSDARG00000079095,0,0
ENSDARG00000079097,3,1
ENSDARG00000079102,2,1
ENSDARG00000079104,3,1
ENSDARG00000079107,3,0
ENSDARG00000079110,0,1
ENSDARG00000079111,3,0
ENSDARG00000079119,3,0
ENSDARG00000079122,1,0
ENSDARG00000079122,1,2
ENSDARG00000079123,1,1
ENSDARG00000079123,1,1
ENSDARG00000079125,1,1
ENSDARG00000079125,1,0
ENSDARG00000079126,0,0
ENSDARG00000079126,0,0
ENSDARG00000079128,1,0
ENSDARG00000079131,2,0
ENSDARG00000079133,2,0
ENSDARG00000079143,3,1
ENSDARG00000079160,1,1
ENSDARG00000079160,1,1
ENSDARG00000079161,3,1
ENSDARG00000079165,3,0
ENSDARG00000079166,3,0
ENSDARG00000079167,2,1
ENSDARG00000079175,1,1
ENSDARG00000079175,1,0
ENSDARG00000079183,3,0
ENSDARG00000079188,3,0
ENSDARG00000079191,2,1
ENSDARG00000079198,1,0
ENSDARG00000079199,2,1
ENSDARG00000079201,3,1
ENSDARG00000079202,0,1
ENSDARG00000079204,3,0
ENSDARG00000079216,3,0
ENSDARG00000079217,2,0
ENSDARG00000079219,3,1
ENSDARG00000079220,2,1
ENSDARG00000079221,1,1
ENSDARG00000079222,0,0
ENSDARG00000079222,0,0
ENSDARG00000079227,3,0
ENSDARG00000079229,1,1
ENSDARG00000079229,1,1
ENSDARG00000079233,0,0
ENSDARG00000079234,3,0
ENSDARG00000079236,0,0
ENSDARG00000079238,2,1
ENSDARG00000079244,2,1
ENSDARG00000079245,3,0
ENSDARG00000079248,1,1
ENSDARG00000079248,1,1
ENSDARG00000079249,3,1
ENSDARG00000079250,2,1
ENSDARG00000079251,3,1
ENSDARG00000079252,2,1
ENSDARG00000079252,2,1
ENSDARG00000079253,1,1
ENSDARG00000079253,1,0
ENSDARG00000079255,0,0
ENSDARG00000079257,0,1
ENSDARG00000079257,0,1
ENSDARG00000079263,2,0
ENSDARG00000079263,2,1
ENSDARG00000079264,3,0
ENSDARG00000079266,3,0
ENSDARG00000079267,1,1
ENSDARG00000079267,1,0
ENSDARG00000079271,0,1
ENSDARG00000079271,0,1
ENSDARG00000079274,3,0
ENSDARG00000079276,1,1
ENSDARG00000079278,0,0
ENSDARG00000079280,3,0
ENSDARG00000079281,2,1
ENSDARG00000079283,1,1
ENSDARG00000079286,1,0
ENSDARG00000079290,2,1
ENSDARG00000079291,1,1
ENSDARG00000079291,1,0
ENSDARG00000079293,1,1
ENSDARG00000079293,1,0
ENSDARG00000079295,3,1
ENSDARG00000079296,3,0
ENSDARG00000079302,3,0
ENSDARG00000079305,1,1
ENSDARG00000079305,1,1
ENSDARG00000079306,2,0
ENSDARG00000079306,2,2
ENSDARG00000079307,3,1
ENSDARG00000079308,3,0
ENSDARG00000079312,3,1
ENSDARG00000079313,0,0
ENSDARG00000079315,3,1
ENSDARG00000079317,1,1
ENSDARG00000079317,1,1
ENSDARG00000079323,1,1
ENSDARG00000079324,2,0
ENSDARG00000079324,2,2
ENSDARG00000079326,0,1
ENSDARG00000079327,1,1
ENSDARG00000079327,1,1
ENSDARG00000079328,0,0
ENSDARG00000079328,0,0
ENSDARG00000079329,2,1
ENSDARG00000079336,3,1
ENSDARG00000079340,0,0
ENSDARG00000079340,0,0
ENSDARG00000079345,2,1
ENSDARG00000079347,3,0
ENSDARG00000079348,3,1
ENSDARG00000079350,0,0
ENSDARG00000079352,0,0
ENSDARG00000079353,1,1
ENSDARG00000079353,1,1
ENSDARG00000079355,1,1
ENSDARG00000079355,1,1
ENSDARG00000079361,3,0
ENSDARG00000079366,3,0
ENSDARG00000079369,1,1
ENSDARG00000079369,1,1
ENSDARG00000079371,1,1
ENSDARG00000079374,0,0
ENSDARG00000079374,0,0
ENSDARG00000079376,1,1
ENSDARG00000079376,1,0
ENSDARG00000079377,1,1
ENSDARG00000079377,1,0
ENSDARG00000079385,1,1
ENSDARG00000079385,1,1
ENSDARG00000079387,1,0
ENSDARG00000079388,1,1
ENSDARG00000079388,1,1
ENSDARG00000079396,3,1
ENSDARG00000079397,1,0
ENSDARG00000079399,1,1
ENSDARG00000079399,1,0
ENSDARG00000079401,0,0
ENSDARG00000079401,0,0
ENSDARG00000079402,2,1
ENSDARG00000079403,0,0
ENSDARG00000079403,0,0
ENSDARG00000079412,1,1
ENSDARG00000079412,1,1
ENSDARG00000079414,3,1
ENSDARG00000079416,1,0
ENSDARG00000079420,0,0
ENSDARG00000079420,0,0
ENSDARG00000079423,2,1
ENSDARG00000079425,2,0
ENSDARG00000079425,2,0
ENSDARG00000079434,3,1
ENSDARG00000079438,1,0
ENSDARG00000079440,3,1
ENSDARG00000079443,3,0
ENSDARG00000079446,3,0
ENSDARG00000079452,2,1
ENSDARG00000079453,3,1
ENSDARG00000079455,3,0
ENSDARG00000079457,0,0
ENSDARG00000079462,1,1
ENSDARG00000079462,1,1
ENSDARG00000079463,0,1
ENSDARG00000079468,3,1
ENSDARG00000079469,2,1
ENSDARG00000079470,2,0
ENSDARG00000079470,2,2
ENSDARG00000079471,3,1
ENSDARG00000079472,3,0
ENSDARG00000079473,0,0
ENSDARG00000079474,3,1
ENSDARG00000079475,2,0
ENSDARG00000079478,3,1
ENSDARG00000079479,3,1
ENSDARG00000079482,2,1
ENSDARG00000079483,2,1
ENSDARG00000079484,3,1
ENSDARG00000079486,1,0
ENSDARG00000079488,2,0
ENSDARG00000079496,1,0
ENSDARG00000079497,1,1
ENSDARG00000079497,1,1
ENSDARG00000079499,3,0
ENSDARG00000079500,3,0
ENSDARG00000079501,0,0
ENSDARG00000079502,3,0
ENSDARG00000079504,2,1
ENSDARG00000079508,2,1
ENSDARG00000079516,3,1
ENSDARG00000079519,2,1
ENSDARG00000079524,0,0
ENSDARG00000079524,0,0
ENSDARG00000079525,0,0
ENSDARG00000079530,2,1
ENSDARG00000079532,3,0
ENSDARG00000079534,2,0
ENSDARG00000079537,1,1
ENSDARG00000079542,1,0
ENSDARG00000079543,3,0
ENSDARG00000079544,3,0
ENSDARG00000079547,2,1
ENSDARG00000079549,1,1
ENSDARG00000079552,2,1
ENSDARG00000079553,3,0
ENSDARG00000079555,3,1
ENSDARG00000079560,3,0
ENSDARG00000079564,1,1
ENSDARG00000079570,1,1
ENSDARG00000079570,1,1
ENSDARG00000079571,2,1
ENSDARG00000079572,1,1
ENSDARG00000079575,1,1
ENSDARG00000079578,2,0
ENSDARG00000079581,3,0
ENSDARG00000079584,2,1
ENSDARG00000079585,2,1
ENSDARG00000079585,2,1
ENSDARG00000079586,3,1
ENSDARG00000079589,3,0
ENSDARG00000079591,2,1
ENSDARG00000079602,3,0
ENSDARG00000079603,1,0
ENSDARG00000079605,0,1
ENSDARG00000079608,2,0
ENSDARG00000079608,2,2
ENSDARG00000079610,3,1
ENSDARG00000079611,1,1
ENSDARG00000079611,1,1
ENSDARG00000079613,1,1
ENSDARG00000079613,1,1
ENSDARG00000079614,1,1
ENSDARG00000079614,1,1
ENSDARG00000079616,2,0
ENSDARG00000079616,2,2
ENSDARG00000079618,2,1
ENSDARG00000079620,3,0
ENSDARG00000079622,1,0
ENSDARG00000079622,1,2
ENSDARG00000079623,2,1
ENSDARG00000079623,2,1
ENSDARG00000079625,0,1
ENSDARG00000079632,1,1
ENSDARG00000079632,1,1
ENSDARG00000079634,1,0
ENSDARG00000079636,1,1
ENSDARG00000079637,1,0
ENSDARG00000079639,0,1
ENSDARG00000079639,0,1
ENSDARG00000079645,2,1
ENSDARG00000079647,3,0
ENSDARG00000079651,0,1
ENSDARG00000079652,0,0
ENSDARG00000079653,0,0
ENSDARG00000079653,0,0
ENSDARG00000079654,2,1
ENSDARG00000079656,1,1
ENSDARG00000079659,0,0
ENSDARG00000079664,3,0
ENSDARG00000079665,3,0
ENSDARG00000079670,3,0
ENSDARG00000079671,3,1
ENSDARG00000079672,0,1
ENSDARG00000079681,2,0
ENSDARG00000079681,2,2
ENSDARG00000079686,2,1
ENSDARG00000079687,1,1
ENSDARG00000079687,1,1
ENSDARG00000079688,2,1
ENSDARG00000079688,2,1
ENSDARG00000079697,0,0
ENSDARG00000079697,0,1
ENSDARG00000079698,3,1
ENSDARG00000079699,1,0
ENSDARG00000079700,3,1
ENSDARG00000079702,2,0
ENSDARG00000079702,2,2
ENSDARG00000079703,3,0
ENSDARG00000079705,2,1
ENSDARG00000079712,1,1
ENSDARG00000079712,1,0
ENSDARG00000079713,3,0
ENSDARG00000079716,0,1
ENSDARG00000079717,0,1
ENSDARG00000079723,2,1
ENSDARG00000079727,1,1
ENSDARG00000079727,1,0
ENSDARG00000079730,0,0
ENSDARG00000079730,0,2
ENSDARG00000079731,0,1
ENSDARG00000079738,1,1
ENSDARG00000079740,1,1
ENSDARG00000079740,1,1
ENSDARG00000079741,3,1
ENSDARG00000079742,3,1
ENSDARG00000079752,3,1
ENSDARG00000079756,2,1
ENSDARG00000079760,2,0
ENSDARG00000079760,2,2
ENSDARG00000079762,1,1
ENSDARG00000079762,1,1
ENSDARG00000079765,1,1
ENSDARG00000079765,1,1
ENSDARG00000079766,2,1
ENSDARG00000079771,3,0
ENSDARG00000079777,3,0
ENSDARG00000079779,3,0
ENSDARG00000079780,0,0
ENSDARG00000079781,3,0
ENSDARG00000079782,1,1
ENSDARG00000079783,0,0
ENSDARG00000079784,3,1
ENSDARG00000079795,1,1
ENSDARG00000079795,1,0
ENSDARG00000079796,3,1
ENSDARG00000079802,2,0
ENSDARG00000079805,3,0
ENSDARG00000079811,2,0
ENSDARG00000079811,2,2
ENSDARG00000079815,1,1
ENSDARG00000079815,1,1
ENSDARG00000079816,2,1
ENSDARG00000079818,0,1
ENSDARG00000079818,0,1
ENSDARG00000079823,1,1
ENSDARG00000079824,3,0
ENSDARG00000079827,0,1
ENSDARG00000079834,2,1
ENSDARG00000079839,2,0
ENSDARG00000079840,3,1
ENSDARG00000079843,2,1
ENSDARG00000079847,3,1
ENSDARG00000079848,0,1
ENSDARG00000079849,3,1
ENSDARG00000079850,1,1
ENSDARG00000079854,2,0
ENSDARG00000079854,2,2
ENSDARG00000079857,3,1
ENSDARG00000079858,3,0
ENSDARG00000079860,0,1
ENSDARG00000079860,0,2
ENSDARG00000079862,2,1
ENSDARG00000079869,2,0
ENSDARG00000079869,2,2
ENSDARG00000079872,3,1
ENSDARG00000079873,3,0
ENSDARG00000079876,2,1
ENSDARG00000079878,3,1
ENSDARG00000079881,2,1
