GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000000760,0.3180093467235565,0.347781217750258,0.15085138,0.50504875
ENSDARG00000109837,0.30601537227630615,0.8596491228070176,0.16023494,0.36309734
ENSDARG00000058996,0.620871901512146,0.7378740970072238,0.19706193,0.45039615
ENSDARG00000053547,0.30497947335243225,0.8900534660034606,0.12231124,0.2602259
ENSDARG00000116711,0.6997116208076477,0.7511447142697164,0.25509572,0.67359227
ENSDARG00000025233,0.5016648173332214,0.2631578947368421,0.30033574,0.8411673
ENSDARG00000090228,0.5543406009674072,0.9215686274509803,0.19435485,0.52996296
ENSDARG00000052766,0.583712100982666,0.9277605779153767,0.31035542,0.72577095
ENSDARG00000013221,0.34378042817115784,0.8142414860681115,0.22480312,0.7700074
ENSDARG00000012453,0.33571872115135193,0.6821465428276574,0.23347317,0.55892295
ENSDARG00000111974,0.8027042746543884,-0.2198142414860681,0.32156476,0.9070116
ENSDARG00000103819,1.5336419343948364,0.23335057317245805,0.38551113,0.9533222
ENSDARG00000103591,0.21083617210388184,0.9208008443077604,0.11000016,0.27234742
ENSDARG00000092968,0.3505318760871887,-0.17027863777089783,0.26745528,1.111251
ENSDARG00000022550,0.7056444883346558,0.30443756449948395,0.3185526,0.90089834
ENSDARG00000028475,0.35296234488487244,0.7770897832817338,0.1623997,0.40638584
ENSDARG00000077852,0.17491549253463745,0.8921281827074313,0.09022218,0.17643593
ENSDARG00000071007,0.2787494361400604,0.8014494907978766,0.18211308,0.5432519
ENSDARG00000015088,0.45817115902900696,0.43446852425180604,0.23258723,0.64521205
ENSDARG00000077656,0.27801769971847534,0.9711042311661506,0.17831838,0.45403442
ENSDARG00000109389,0.23425589501857758,0.5810113519091847,0.23886727,0.7967185
ENSDARG00000100613,0.07090224325656891,0.5867843190594708,0.022962118,0.041512724
ENSDARG00000114951,1.031360149383545,-0.12487100103199174,0.34722713,0.8506571
ENSDARG00000092259,1.3460065126419067,0.08982964542479581,0.292075,0.69581616
ENSDARG00000088816,0.1142466738820076,0.9595564755864815,0.06935748,0.13835761
ENSDARG00000044375,0.3590101897716522,0.9075891761884541,0.14685419,0.34573013
ENSDARG00000054218,0.4442388713359833,0.3168214654282766,0.31218916,0.89099324
ENSDARG00000104361,0.3700214922428131,0.9292721940496119,0.14545266,0.33652103
ENSDARG00000109543,0.4712406396865845,0.8803186754853068,0.17470095,0.5161074
ENSDARG00000076013,0.23761804401874542,0.7231515070008573,0.21134646,0.67759466
ENSDARG00000009677,0.4045548439025879,0.9484004127966976,0.20680211,0.5567735
ENSDARG00000094273,0.5928590893745422,0.7473676133740048,0.33183658,0.6706012
ENSDARG00000010767,0.42746174335479736,0.44685242518059853,0.25204843,0.81326
