ensembl_gene_id,BIC_M,BIC_Z,decay_mode,dBIC,significant
ENSDARG00000002494,143.36750379270606,140.3014046090155,Z,3.066099183690568,False
ENSDARG00000002506,30.15254402319363,70.7766472661144,M,40.62410324292077,True
ENSDARG00000002507,48.40570112953622,48.659540180737125,M,0.2538390512009059,False
ENSDARG00000002508,-11.447364813297948,,Z,,False
ENSDARG00000002509,164.73670760454394,163.64359027532976,Z,1.0931173292141807,False
ENSDARG00000002510,35.48507763863452,35.448258809168394,Z,0.03681882946612802,False
ENSDARG00000002523,21.92532034491219,34.78978364007331,M,12.86446329516112,True
ENSDARG00000002533,64.074437518267,64.0076283297191,Z,0.06680918854790718,False
ENSDARG00000002536,30.894084929254568,31.35045874886988,M,0.45637381961531176,False
ENSDARG00000002538,-33.99602108753338,25.264355283589968,M,59.26037637112334,True
ENSDARG00000002546,157.92736585946096,119.2125558057089,Z,38.71481005375206,True
ENSDARG00000002549,119.27295193555676,94.59935329140971,Z,24.67359864414705,True
ENSDARG00000002552,10.931343842671833,-7.237890468261367,Z,18.1692343109332,True
ENSDARG00000002564,81.78309589578505,77.46635451740123,Z,4.316741378383824,False
ENSDARG00000002571,63.42353024547677,57.31427978659698,Z,6.109250458879792,True
ENSDARG00000002576,115.1818220744431,111.80061142018435,Z,3.3812106542587514,False
ENSDARG00000002582,40.97110994256014,39.859625613648205,Z,1.111484328911935,False
ENSDARG00000002587,121.18966238512618,120.97471614494428,Z,0.21494624018190223,False
ENSDARG00000002589,191.57141586380155,202.78425825802688,M,11.212842394225333,True
ENSDARG00000002591,21.03265403896581,44.43359738936377,M,23.40094335039796,True
ENSDARG00000002593,41.00226135068748,41.01608730450481,M,0.013825953817324432,False
ENSDARG00000002597,148.33777421383846,62.06314051109025,Z,86.2746337027482,True
ENSDARG00000002600,73.44087033388372,73.79649967030883,M,0.3556293364251104,False
ENSDARG00000002601,163.53423374381825,163.55049087835982,M,0.016257134541575624,False
ENSDARG00000002607,24.83359938164108,26.512730801015163,M,1.6791314193740838,False
ENSDARG00000002609,74.19086560445723,76.23168812465136,M,2.0408225201941264,False
