GeneID,RMSLE,Spearman,NRMSE_range,MASE
ENSDARG00000040490,0.3221341669559479,0.6265644445991728,0.31950846,0.9539039
ENSDARG00000058354,0.26148757338523865,0.7151702786377709,0.23610489,0.5773459
ENSDARG00000058563,0.317178338766098,0.038183694530443756,0.25833443,0.92542076
ENSDARG00000076362,0.5307584404945374,0.5727554179566564,0.28564987,0.5449331
ENSDARG00000056477,0.1663556694984436,0.9416624899702735,0.07880383,0.2623925
ENSDARG00000105551,0.4723570644855499,0.7027863777089782,0.22546782,0.4515653
ENSDARG00000054898,0.7163973450660706,0.7574273855309873,0.2671091,0.6995006
ENSDARG00000067950,0.5266512632369995,0.587203302373581,0.23497,0.47185913
ENSDARG00000110344,0.46873077750205994,0.9166296060549508,0.14548296,0.36867034
ENSDARG00000043453,0.5080966353416443,0.6883384932920537,0.21939957,0.5691544
ENSDARG00000060016,0.23546168208122253,0.6119711042311662,0.21096554,0.674594
ENSDARG00000077297,0.4970906674861908,-0.10835913312693499,0.32775015,0.95454806
ENSDARG00000077696,0.31749144196510315,0.8926728586171312,0.16188875,0.36569896
ENSDARG00000115699,0.11339852958917618,0.7481940144478844,0.16785103,0.51687
ENSDARG00000002487,0.8017419576644897,0.19091847265221878,0.3309278,0.8491752
ENSDARG00000110482,0.4976944327354431,-0.011351909184726523,0.23432054,0.9254099
ENSDARG00000116489,0.36141878366470337,0.7316821465428276,0.1984064,0.6411625
ENSDARG00000113348,0.28367289900779724,0.438802582889818,0.23204559,0.70184183
ENSDARG00000112643,0.6965029835700989,-0.03199174406604747,0.24800551,0.9506693
ENSDARG00000103588,0.4362742304801941,0.9595564755864815,0.19568485,0.39983025
ENSDARG00000100349,0.5213233828544617,0.42414860681114547,0.254411,0.79729116
ENSDARG00000078962,1.0785624980926514,0.08610074321478697,0.28955942,0.84040314
ENSDARG00000070918,0.740947425365448,0.9430318102042288,0.23406592,0.53808606
ENSDARG00000026635,0.2720784544944763,0.17853457172342618,0.27055025,0.9332386
